LocationName,Year,Sex,AreaType,Total,00-04,05-09,10-14,15-19,20-24,25-29,30-34,35-39,40-44,45-49,50-54,55-59,60-64,65-69,70-74,75-79,80+
Guinea,2015,Male,Rural,3844.882669,648.2587154,566.4284196,479.5539049,397.1850774,319.2650581,272.9930917,232.5872077,189.8745777,164.7858139,134.7224001,124.049019,100.6126983,87.40405851,54.8811808,39.34117001,21.28343259,11.65684385
Guinea-Bissau,2015,Male,Rural,441.9661787,77.05190878,65.78057343,54.14175505,43.29659855,33.77318732,29.11899695,26.93154186,21.11879431,24.85634343,11.44971518,14.31789954,10.86872604,13.93317072,6.640345782,4.882422128,2.392677921,1.411521733
Liberia,2015,Male,Rural,1120.768171,196.2180432,176.2951223,145.7579186,110.7838684,79.76828447,72.06224191,66.38704173,55.36250404,51.05206748,40.16687252,36.60259409,27.50388277,23.62420732,15.89329078,12.83943351,6.796231291,3.654566416
Mali,2015,Male,Rural,4861.526289,1062.386259,870.2340114,693.4444329,469.6823989,306.6029113,286.1864183,253.9590135,214.852572,178.7030129,136.4786777,101.3739145,82.27435084,69.65126908,54.43654036,41.83135631,23.93308865,15.49606087
Mauritania,2015,Male,Rural,809.6168014,133.1601539,117.3755902,98.13253896,78.97315088,61.56712077,55.07904603,50.31380249,43.85811089,41.15928566,32.91289235,29.5971685,22.06399976,18.01410463,11.38293703,8.246236303,4.748880892,3.03178212
Niger,2015,Male,Rural,7892.52724,1742.926431,1320.768573,1019.752276,761.4561313,551.891729,451.357268,387.9285627,344.9701322,283.8320006,235.4948198,259.8854959,199.1059327,133.4712742,92.85075599,58.91883523,31.53217233,16.38484971
Nigeria,2015,Male,Rural,47668.26445,9242.164022,7497.874539,5900.428312,4579.423676,3384.668613,2981.411523,2768.574846,2281.709395,2143.280802,1618.169885,1554.484656,1148.178339,1012.175365,707.1222073,497.0302316,238.3681178,113.1999193
Saint Helena,2015,Male,Rural,1.216478385,0.084629934,0.085227295,0.081748717,0.100222636,0.088242985,0.075961367,0.097003401,0.082480875,0.083613622,0.092917522,0.069659347,0.094187701,0.060384808,0.060671592,0.03008918,0.018368573,0.011068832
Senegal,2015,Male,Rural,4130.739519,788.855897,699.0368952,554.4689781,419.6817043,337.7196694,291.4973396,239.5329145,194.8212587,149.8237554,110.6077795,91.33396225,74.73973279,62.35557444,45.32563953,35.62791011,22.11237371,13.19813449
Sierra Leone,2015,Male,Rural,1853.05107,316.3050308,281.2436838,222.2633068,186.1536677,133.4189593,131.452669,124.6119972,112.8039276,88.79420263,71.93042879,53.84347621,39.88894206,33.48100116,27.06303961,17.87325458,8.340481456,3.583001257
Togo,2015,Male,Rural,2095.533781,361.9699126,312.0994927,259.5086614,211.3717035,173.1995234,156.7355415,138.1646079,112.4285632,93.74032769,70.4062054,59.93824224,45.51909982,38.72876217,27.44572578,19.11195593,9.937512049,5.227943954
China,2015,Male,Rural,322294.8124,25736.36243,23239.997,20916.95938,18337.13829,22111.46247,26473.874,20337.33681,19066.67865,25739.82308,26464.74729,22884.81001,19508.0315,19610.30311,12948.27614,8326.378048,5787.147614,4805.486565
"China, Hong Kong Special Administrative Region",2015,Male,Rural,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"China, Macao Special Administrative Region",2015,Male,Rural,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Democratic People's Republic of Korea,2015,Male,Rural,4744.645882,387.1123673,357.7891378,369.4337204,365.2344016,364.9251097,346.5057843,343.6798763,269.4093872,404.5880554,409.8934582,288.9984682,310.7992112,130.3156313,159.2466136,134.0599598,76.27755202,26.3771482
Japan,2015,Male,Rural,3982.930896,166.3817537,179.387291,192.1927227,194.0644934,168.0288378,192.7485599,213.0605963,232.2366889,267.7259645,261.9881604,273.5225732,274.5767481,290.129589,303.2010499,254.858576,214.3526524,304.4746382
Mongolia,2015,Male,Rural,422.508251,47.33759795,46.55452612,38.19442996,29.47345163,32.01970318,43.90990164,38.74633276,33.48177672,30.74480272,24.70266919,21.25755434,13.93634833,8.562871604,5.532421655,4.231257934,2.486379186,1.336226118
Republic of Korea,2015,Male,Rural,4285.730907,189.7326572,175.6453874,175.2184909,227.4546432,259.2154506,218.6865511,259.3508997,281.5481481,306.2003521,315.4637351,339.3490834,352.0941605,298.3152623,286.2277523,247.8022477,193.7135882,159.7124974
"China, Taiwan Province of China",2015,Male,Rural,2706.442074,151.4512749,133.5735979,161.8650363,169.4078961,168.6342643,161.9115436,189.6364216,204.7124564,195.7231052,204.248314,214.7643268,212.2537401,185.9049655,116.1285724,82.94652316,63.35700073,89.92303482
Kazakhstan,2015,Male,Rural,3913.23867,389.2575012,421.2963459,358.9499322,317.5224809,342.6581454,343.3535285,318.2397932,272.8300823,246.1690075,222.7160866,204.8064378,171.9046983,120.4802546,82.67510455,42.78366283,36.90411005,20.69149808
Kyrgyzstan,2015,Male,Rural,1852.917239,243.0665624,206.5362644,169.5627872,177.0473599,175.7764522,187.7948332,139.5110249,108.4547912,100.234172,90.19934644,89.04561003,65.74993481,39.48237928,22.48125702,11.95110967,15.08208457,10.94126925
Tajikistan,2015,Male,Rural,3161.66557,490.2832629,387.1420325,315.9665579,309.3898764,303.1834128,306.333599,234.0939701,177.4958003,147.603141,132.2550777,120.0112356,90.21897444,54.05942661,33.47021704,22.06338693,20.72206068,17.37353793
Turkmenistan,2015,Male,Rural,1322.958702,152.2905041,140.5482631,137.768967,122.7838336,138.7046898,132.8914309,101.7399169,79.19926763,68.4139227,65.34630916,56.64664615,49.49450256,31.41780575,18.22613632,9.993565943,9.650070748,7.84286975
Uzbekistan,2015,Male,Rural,9460.323902,1052.572253,1011.711495,898.3155893,945.2685352,1030.570697,939.4792837,712.8487554,644.4773883,536.6593475,427.2333868,386.0604784,330.2331721,213.914365,118.4987571,79.53022546,75.53212227,57.41805129
Afghanistan,2015,Male,Rural,11887.23483,1824.446492,1834.086846,1721.036657,1464.726641,1099.250109,831.8794577,677.830814,572.8745259,473.8144732,388.6012121,309.9112197,240.6299367,181.8076634,130.615514,75.18262841,38.52068587,22.01995907
Bangladesh,2015,Male,Rural,52226.34901,5284.304711,5223.814957,5565.341899,5499.138886,5005.453174,4448.187863,3913.742678,3433.913056,2935.071521,2747.154437,2294.467241,1776.088101,1283.989546,999.2389755,783.1242642,531.5593669,501.7583337
Bhutan,2015,Male,Rural,252.4252764,23.96474426,21.88523146,21.03597065,21.11049911,21.30163476,22.38327691,24.04822514,19.68475555,15.18766473,14.46253838,11.11347835,10.53798174,7.610969609,6.685258082,4.922979545,3.375975392,3.114092766
India,2015,Male,Rural,441614.39,46934.35782,45880.69272,44753.53793,40639.69043,37462.58253,36321.77003,33521.46637,30279.52821,26174.7327,23461.73608,20623.91088,17614.32423,14971.88662,9397.260949,6507.956618,3849.018783,3219.937129
Iran (Islamic Republic of),2015,Male,Rural,10639.75602,1111.76836,1004.391438,815.1211223,868.3329365,1007.443709,1099.332202,1049.447932,826.5648647,609.6888631,513.4896197,432.791823,347.1721754,299.1601917,192.2742861,162.9897427,150.941049,148.8457051
Maldives,2015,Male,Rural,98.47779514,12.12970489,11.39520822,9.833427447,8.759192642,7.789466903,8.396531089,7.263613218,5.527128294,5.277467464,5.071618193,4.143862389,3.419300733,2.419002156,1.785669875,2.023251745,1.761774828,1.481575044
Nepal,2015,Male,Rural,11031.74815,1240.421943,1372.079279,1465.607433,1253.490418,896.3724911,755.7693166,602.8754375,546.0315136,554.8024367,530.3835844,468.2913158,390.7703146,337.8419176,249.2078054,190.3460649,111.7550112,65.70187275
Pakistan,2015,Male,Rural,58961.59729,7599.385755,7472.859409,6436.620019,6164.643048,5276.110105,4997.310169,4199.317519,3606.626947,2883.96969,2470.731134,2094.666651,1741.509263,1309.867571,1012.943662,804.8620876,490.4461013,399.7281581
Sri Lanka,2015,Male,Rural,8570.028518,796.7223216,777.2165966,731.983991,660.7336752,602.3681455,594.6526041,633.9602023,604.7509493,548.7535305,560.0119762,522.2562871,465.4265765,361.4223694,285.2930507,188.9797944,123.5224438,111.9740035
Brunei Darussalam,2015,Male,Rural,49.94184609,4.09336625,4.373384184,4.671993592,4.194502281,3.97399608,3.73743049,3.183701185,3.459544884,3.984850092,3.744056956,3.215216532,2.851859147,1.978066546,1.156318856,0.626959051,0.385915086,0.310684879
Cambodia,2015,Male,Rural,6091.816093,744.6870788,692.6867614,650.635232,602.0097275,606.810704,469.5769132,634.1131943,238.846673,315.928422,289.3618379,250.3379311,153.0487822,139.7241185,100.5031802,76.03997714,57.60123325,69.90432629
Indonesia,2015,Male,Rural,60048.55026,5760.644978,6351.713003,6101.491417,5473.724993,4632.496081,4270.742282,4614.539894,4340.4913,4116.566891,3726.997104,3117.498237,2595.028797,1903.508574,1231.316153,887.8016612,539.9227437,384.0661538
Lao People's Democratic Republic,2015,Male,Rural,2136.098893,320.5774718,300.9290518,240.3808227,221.697214,195.9980795,183.6338149,145.0511601,114.6522358,92.76298067,77.49855177,68.37735066,56.2059649,46.01933124,29.41079225,20.40142556,12.99778609,9.504859718
Malaysia,2015,Male,Rural,3827.942538,355.359681,301.8569766,334.1453687,369.8324438,411.0036336,405.6113651,327.958017,229.0922066,211.1420758,198.4580751,171.4440308,149.652089,120.0361521,96.25238191,62.25651359,45.09350303,38.74802468
Myanmar,2015,Male,Rural,17325.94918,1554.792673,1512.868119,1458.339106,1476.362194,1461.925621,1501.894192,1528.744487,1365.852591,1205.424,1089.721338,928.1774567,758.9506749,600.7737231,361.5907188,253.5571681,152.7419293,114.233189
Philippines,2015,Male,Rural,28746.82535,3509.278495,3363.50605,3392.757182,3059.469869,2620.162351,2327.864797,1973.029684,1713.047878,1467.922743,1364.023659,1175.942358,969.0740817,752.4958868,468.9499108,305.7566546,172.1367004,111.4070491
Singapore,2015,Male,Rural,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Thailand,2015,Male,Rural,16511.14104,1025.347778,1149.322361,1215.028583,1117.346794,990.7030284,988.1989698,1108.863314,1270.865804,1341.919213,1352.127113,1246.939225,1116.232092,891.5392254,625.5899219,428.3977523,325.4888662,317.2310031
Democratic Republic of Timor-Leste,2015,Male,Rural,402.8389213,67.23564153,62.4147621,56.16129159,55.97583734,40.33616442,26.92186141,21.22670377,10.56789845,13.68866911,10.13181729,8.515778396,9.170020564,8.028179901,5.38055437,3.683454949,2.304601731,1.0956844
Viet Nam,2015,Male,Rural,30979.94667,2512.490085,2636.477371,2525.802978,2468.467549,3000.889795,2911.242882,2652.893739,2350.166907,2219.032789,1951.562469,1706.015578,1437.015296,1004.882962,525.4322661,374.3461453,297.0104877,406.2173699
Armenia,2015,Male,Rural,587.9965962,41.21304043,50.64702434,48.56081177,46.89538377,55.29960296,56.39236531,45.62253242,37.88094216,36.29707061,35.02982456,36.7384333,28.55844321,18.05137569,12.52888592,10.04928472,15.046971,13.18460399
Azerbaijan,2015,Male,Rural,2184.557816,209.7881459,185.4149605,166.1771206,186.3661576,210.2692062,209.576652,187.3627003,155.7618193,143.5459737,131.0926942,136.1548944,96.25996332,59.44240851,30.72414477,24.87164376,30.40692111,21.34240999
Bahrain,2015,Male,Rural,92.8421213,7.035374759,6.410647178,5.448093847,4.996040883,7.318692056,14.0987943,13.52851617,7.889186815,8.79951856,5.982166499,4.218777744,3.961200069,1.005004863,0.966356581,0.457445282,0.433891587,0.29241411
Cyprus,2015,Male,Rural,199.1895102,11.83319824,12.1165091,11.52284396,13.71693263,16.71653282,15.08843102,16.88615219,15.62520672,13.69314517,12.60969453,11.78223721,11.09324696,10.00395376,8.465645732,7.059231658,5.321178603,5.655369862
Georgia,2015,Male,Rural,968.5186933,73.68541936,73.79550472,56.81011531,54.25184446,71.31062138,80.25894213,69.68112271,61.85952149,57.69537439,53.70838594,62.47431976,62.64182949,55.22779728,44.62822528,29.17142353,34.61110923,26.70713687
Iraq,2015,Male,Rural,5484.119558,911.4406894,818.5157064,727.2635395,623.8530947,518.4220927,436.3413564,357.3095362,297.667333,231.7748935,173.2374886,107.2318286,77.37823164,75.88632109,45.330152,36.97507784,24.16412576,21.3280911
Israel,2015,Male,Rural,318.1983679,35.01602396,33.17897618,29.17124417,29.34318486,24.34545025,20.73059082,20.61438764,22.39485875,21.08958398,16.51065343,14.98090809,14.02507639,12.04925023,9.237674591,5.455742922,4.362615905,5.692145732
Jordan,2015,Male,Rural,641.2920223,84.84118306,78.29286756,65.30687246,63.0748563,61.66918603,59.1783829,54.88027739,44.79859229,33.77321164,27.09970651,22.68789428,13.84440325,9.890423897,7.919099912,6.882437164,4.058172057,3.094455647
Kuwait,2015,Male,Rural,34.89517362,3.214310594,2.743832754,2.269456127,2.066488684,2.438032804,4.266118282,5.452761051,4.07335523,2.482377674,2.083338085,1.371090602,0.960095396,0.522601995,0.475882153,0.091457537,0.193227791,0.190746863
Lebanon,2015,Male,Rural,308.963499,22.7439504,19.97266917,23.01255286,26.31984536,28.09950197,27.95131113,25.15599678,21.19825131,18.19075944,19.30927094,19.69220718,14.64341226,11.32116172,10.44643503,8.992929097,6.286882502,5.626361832
Oman,2015,Male,Rural,586.9454938,51.1320873,42.23133152,34.18899319,42.23328771,84.9270768,127.1763354,92.945645,32.75140979,16.4005113,13.59235949,9.680110678,10.7708307,6.56426992,8.604589643,5.106880542,5.186585022,3.453189709
Qatar,2015,Male,Rural,13.37858172,0.54931762,0.457517344,0.443671866,0.455060236,1.180765898,2.533630386,2.530515151,1.833415405,1.452672734,0.934154171,0.533518382,0.270464223,0.085482355,0.0284637,0.037190255,0.039814159,0.012927828
Saudi Arabia,2015,Male,Rural,2890.591977,273.95767,292.6868856,253.8657156,213.8628147,211.9644549,256.6734322,272.7699361,309.390693,249.5792704,164.4175352,128.9330557,102.6904818,77.01106036,30.17214859,24.14571537,12.44240121,16.02870638
State of Palestine,2015,Male,Rural,570.8225948,79.61463506,72.44888018,70.22237804,68.48390792,63.31619788,48.37839196,37.09896861,31.332332,25.52629872,19.78865323,15.76198353,11.64246776,8.370062878,8.002130811,5.23842978,3.325763973,2.271112486
Syrian Arab Republic,2015,Male,Rural,4768.075794,593.6939698,584.8794094,575.5638433,533.1290864,444.7948476,416.8491546,362.463303,285.12903,202.814651,173.6961,155.4512729,127.558173,104.4349195,77.51875049,61.4769964,34.47877673,34.14350992
Turkey,2015,Male,Rural,9904.571746,919.5746491,911.9442231,878.2383254,809.2743908,706.7661368,746.2883778,749.1502719,704.6081656,616.8694286,546.204546,516.1473322,484.3364724,423.5287547,325.567773,248.7303861,178.6054516,138.7370613
United Arab Emirates,2015,Male,Rural,947.5578931,56.75482792,45.51679851,26.58703834,32.96524803,73.77497036,155.6250951,211.6758841,192.1159303,94.63378605,24.92250098,12.63480167,8.172979074,6.442723359,3.317051908,1.195453418,0.681626358,0.541177632
Yemen,2015,Male,Rural,8065.472513,1302.46078,1216.345052,1114.805849,918.164861,702.3117221,633.5104017,506.8327183,407.5811933,282.2769815,211.930062,197.8661393,168.5269255,143.7573834,113.4098372,78.44505145,37.10457622,30.14297838
Belarus,2015,Male,Rural,1012.010828,53.73648837,59.48692853,58.73804919,44.06219515,57.99759066,69.02901812,71.44903712,75.82763083,80.28512678,76.56759459,84.46384915,77.45874362,58.58665487,50.42308668,30.99881747,37.62705483,25.27296157
Bulgaria,2015,Male,Rural,914.9648893,43.0482192,45.91969227,43.28126328,42.83957704,42.09233667,54.41432593,53.8470158,58.42546274,65.9118713,65.38181901,61.94228563,64.01288081,66.58274267,70.66890687,55.05353922,41.05742262,40.48552826
Czech Republic,2015,Male,Rural,1469.22464,86.32466444,88.02837063,74.8004236,70.96864962,86.88404356,92.61188587,103.748781,137.2795468,126.5866759,100.8758121,97.70442863,94.82485097,99.67573817,84.66834465,57.58721923,32.35499055,34.30021444
Hungary,2015,Male,Rural,1393.491377,72.69023594,78.72282152,82.52301228,78.91068841,92.99771287,90.53639494,92.34936264,125.1457056,116.4630883,109.2767571,88.3704052,92.44773033,88.63946426,64.07120223,52.41420662,32.70207501,35.23051331
Poland,2015,Male,Rural,7496.706356,448.6481857,459.2739035,431.2984466,465.2301796,529.4058592,577.240655,623.1049182,616.1089764,569.0486763,482.0263165,459.9623177,502.2263474,439.7289747,329.765945,191.3898896,168.9218956,203.3248685
Republic of Moldova,2015,Male,Rural,910.414131,62.5408892,65.78902678,53.72247158,58.04751979,68.3239635,85.0080549,74.505267,61.21537095,54.36959685,55.41586357,64.68375126,61.67460373,51.40438532,37.03636568,22.53403606,19.23401761,14.90894723
Romania,2015,Male,Rural,4885.098947,261.5706273,297.1442101,297.8778538,273.7721964,268.6428519,365.1681648,365.3124723,431.6394594,372.2933586,378.2686322,231.5082897,277.9564858,296.3060794,241.1093614,182.2664979,171.4726153,172.7897901
Russian Federation,2015,Male,Rural,17577.3619,1272.089397,1205.452645,1116.468381,901.1665324,1155.849215,1507.113013,1401.506893,1271.428532,1290.184083,1163.052338,1418.590843,1269.595324,951.2505453,596.1074155,352.2645068,439.7989035,265.4433375
Slovakia,2015,Male,Rural,1249.781631,73.71078365,74.63934412,69.85468378,73.6106733,87.43720828,96.43888571,102.3164238,114.0184197,102.1214213,82.71305604,83.42098977,80.02956897,75.34473074,52.30345918,35.90018126,22.31123814,23.61056353
Ukraine,2015,Male,Rural,6306.213194,392.4169742,434.6830119,356.2990223,338.7799928,398.3641651,475.6038118,518.6942501,499.9207111,482.7012429,410.8330375,454.8167034,382.1864741,379.1928697,223.6298111,190.2569821,225.6381857,142.1959479
Channel Islands,2015,Male,Rural,55.66962652,2.756185954,2.846825037,2.753844128,3.121822317,3.344276126,3.623788532,3.84118352,3.916030535,3.970349717,4.584663472,4.640170533,3.960655749,3.356098685,3.212974411,2.074073734,1.716471945,1.950212128
Denmark,2015,Male,Rural,355.2461299,18.9314118,20.76442755,21.40817739,21.98770415,18.23273451,16.39321902,16.77412954,20.86799891,24.68605432,27.31755075,28.17936813,26.31849966,24.41218092,24.69957289,19.22483162,12.11406632,12.9342024
Estonia,2015,Male,Rural,203.7830174,12.63920353,13.76798602,12.61067428,12.4013434,11.27594133,12.82842953,14.2640087,15.27160014,16.11308585,15.51722849,14.37875719,13.7042965,11.86911439,10.56252005,6.508819271,5.516370101,4.553638649
Faeroe Islands,2015,Male,Rural,15.22043937,0.939622009,1.066953173,1.078523041,1.00893446,1.149873141,0.855055198,0.742268707,1.024194024,0.804887321,1.170716649,1.011802113,0.922336208,1.019206255,0.916896912,0.638727467,0.427972863,0.442469826
Finland,2015,Male,Rural,433.9985839,22.31260858,25.46611373,25.67414189,25.94280838,20.75233703,18.94586644,22.38018264,24.53747669,23.95246174,29.49190746,33.14885445,33.92724083,33.58027083,34.703082,21.61816903,17.4239958,20.1410664
Iceland,2015,Male,Rural,10.53753509,0.566640633,0.623604285,0.670236568,0.735342544,0.837316977,0.551011435,0.518928372,0.54798624,0.676646184,0.733109907,0.7835786,0.777714221,0.689875687,0.609582396,0.463231543,0.303392581,0.449336915
Ireland,2015,Male,Rural,884.5380381,66.18497688,71.68730609,65.8085194,58.79451324,43.72448893,36.89541452,55.51177304,64.89083312,67.9905865,64.49923245,61.70160874,56.70023634,50.87957893,44.02029613,30.38205992,21.50058307,23.36603076
Isle of Man,2015,Male,Rural,21.295838,1.060437464,1.145650639,1.213547856,1.276010573,1.053539634,0.93378059,1.058486811,1.339167208,1.545212888,1.677123432,1.728593605,1.534981309,1.4158816,1.522725008,1.063016667,0.7834119,0.944270819
Latvia,2015,Male,Rural,319.470726,18.4753361,19.07627345,18.61845131,18.41087156,22.81704546,23.90802236,22.58647164,22.02696189,24.46469685,23.92252213,24.35442595,22.01197825,17.1448329,15.03597491,11.02132668,9.115598449,6.479936152
Lithuania,2015,Male,Rural,476.5968895,30.92027814,29.15660705,25.9156241,28.02301639,32.44415374,36.57249042,36.78129642,32.98014488,33.40119131,33.29813936,35.26074692,32.54016254,25.7048509,21.37715047,17.13406494,13.50978542,11.57718645
Norway,2015,Male,Rural,522.8005821,30.58393489,31.76592675,32.33182752,35.93070334,33.85401984,27.98751562,28.4009831,30.90721641,36.446572,38.73712513,36.41394393,33.95808091,33.34265311,32.9999539,23.26355599,15.48991556,20.38665413
Sweden,2015,Male,Rural,732.1690881,46.96791445,47.45374079,40.69039856,36.02178157,35.44505512,37.68486467,43.42128808,46.1076506,48.72031454,49.03996822,46.79817758,47.02207536,48.15274535,53.60556825,43.1125337,28.51162299,33.41338824
United Kingdom,2015,Male,Rural,5560.565956,312.4819839,337.5010787,306.8550716,313.7313865,273.6912473,287.4518301,322.1526505,331.2245135,376.590209,439.0314379,455.458671,415.2415736,350.9323199,353.3380396,255.2778151,191.6203059,237.9858217
Albania,2015,Male,Rural,688.4075164,48.12272312,47.21809806,54.98586737,67.71406487,70.07584742,61.8095205,44.67000306,38.52358422,36.88017389,36.78671715,38.37626052,42.88554629,31.82994313,23.96739976,17.73626608,14.05315969,12.77234129
Andorra,2015,Male,Rural,6.507780827,0.251961998,0.236617763,0.263736091,0.247017301,0.262395521,0.307755428,0.393111524,0.460167282,0.679669381,0.552619158,0.599969965,0.618619024,0.461312063,0.400192459,0.368887944,0.156491125,0.2472568
Bosnia and Herzegovina,2015,Male,Rural,1128.662226,51.90561661,51.33049871,70.43200394,84.0956787,86.68580752,85.71765513,78.27438568,72.19955417,72.54661246,84.10930502,88.31941769,78.96024198,60.6958406,48.27655021,47.19756262,39.44709669,28.46839786
Croatia,2015,Male,Rural,857.3199913,44.186058,47.10070838,44.5801957,50.95921584,49.20604162,53.38646961,60.72342379,63.80207321,61.07141063,58.48432413,60.25844873,61.10376066,60.80335026,49.19545694,33.03578567,31.16156682,28.26170127
Gibraltar,2015,Male,Rural,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Greece,2015,Male,Rural,1244.551547,53.61674812,57.91150813,53.69288027,54.52135233,56.77614806,64.07790357,75.639732,87.72965438,88.84995573,85.64903292,77.92636773,85.18207779,89.50313597,88.67346997,67.78602719,66.49027294,90.52527954
Holy See,2015,Male,Rural,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Italy,2015,Male,Rural,9445.456367,430.8221034,449.3716313,455.4093462,458.443502,477.6583933,484.1610718,528.5438599,638.7828776,748.5378981,760.2657029,710.9383527,619.5133284,574.4598334,606.7598954,491.0695727,448.60127,562.1177279
Malta,2015,Male,Rural,9.933738388,0.614535167,0.649511443,0.365999977,0.467235829,0.75042784,0.391896095,0.54141661,0.998800412,0.577422774,0.298716782,0.816443465,0.580211676,0.370675299,0.775629507,0.427346564,0.76994634,0.537522608
Montenegro,2015,Male,Rural,112.7828221,3.623051627,6.893316818,7.271357966,7.945607758,8.145836734,7.863110202,8.597826461,8.122447593,7.568037646,7.400020299,7.690641929,7.376562488,6.982938444,5.977311034,3.350359972,4.568572651,3.405822525
Portugal,2015,Male,Rural,1904.880115,77.08240791,91.79196855,103.6997141,102.3381999,103.7283806,103.7098787,120.4956397,142.3758315,152.162442,146.8348365,145.0605435,130.3970216,116.5546083,105.4344787,91.10457522,78.63577296,93.47381499
San Marino,2015,Male,Rural,0.931943643,0.042289201,0.044576991,0.044306791,0.042573494,0.051610624,0.049072599,0.057276425,0.071354241,0.067751702,0.071873002,0.074034665,0.074050581,0.06572979,0.045669254,0.047223923,0.040287043,0.042263319
Serbia,2015,Male,Rural,2105.075582,96.2157186,112.8370498,125.9348329,133.8070286,145.8629245,142.7778591,144.0105477,154.9983183,150.6473649,142.0995243,143.5347219,149.8081078,150.9939838,116.6307978,68.76536001,63.76547542,62.38596663
Slovenia,2015,Male,Rural,527.589186,27.97207469,29.26079709,26.09982857,26.67550296,26.67518258,34.8707597,39.96198374,43.78113375,40.52568202,40.50554303,39.85688768,38.39183311,37.51756222,25.9480978,20.03990465,15.17937721,14.32703524
Spain,2015,Male,Rural,4890.640775,249.7434161,265.2197701,244.6754339,217.6727703,225.5992536,253.3719599,346.8174718,438.0247973,431.258495,394.68316,346.8610001,300.9139493,265.0862279,264.4051392,215.0314239,171.9026535,259.3738527
The former Yugoslav Republic of Macedonia,2015,Male,Rural,457.3526183,28.85136427,27.65400959,28.13949983,31.24435361,37.624213,39.68254421,37.40204148,31.77492302,25.73335322,25.5953068,27.62821531,27.58214679,27.40317785,21.10134797,15.64432101,13.01075378,11.28104653
Austria,2015,Male,Rural,1462.409894,71.17858009,72.3870806,77.76507566,87.58232404,91.56909832,86.42061846,92.2316959,91.03354796,102.719092,126.5708859,130.457673,108.8188309,82.7615748,64.42356512,71.71954875,52.01627718,52.7544257
Belgium,2015,Male,Rural,120.3685104,7.338049523,7.952186781,7.458872066,7.318412074,7.526044955,6.50256495,6.871772266,7.579649971,10.23825544,7.168436309,9.036362517,8.245856076,7.003895756,6.776368446,4.4832344,3.670453855,5.198094987
France,2015,Male,Rural,6664.973931,397.7347777,408.6542803,416.3121975,396.1434157,318.5023704,346.613135,405.0991317,398.1963438,496.2963969,492.951757,454.8990566,410.4227436,450.2898846,445.2694097,285.5340034,231.9561264,310.0989008
Germany,2015,Male,Rural,10435.18678,443.975935,450.1038026,489.3569535,517.7496576,471.689389,559.7442983,651.4532211,649.7668483,716.8204497,948.8982505,945.472161,785.3536225,706.5847463,547.6141694,584.5452143,528.1110063,437.9470561
Liechtenstein,2015,Male,Rural,15.88328671,0.805517135,0.850148338,0.858601943,0.920049051,0.984457407,1.037604034,1.03387395,1.050243804,1.144187121,1.344041117,1.293605841,1.176208988,1.029234181,0.911205388,0.682826591,0.404401446,0.357080373
Luxembourg,2015,Male,Rural,27.6284979,1.610704966,1.565949177,1.702094717,1.747687027,1.496989817,1.551127291,1.977285885,2.138455823,2.199945627,2.340827153,2.156450277,1.830803407,1.565394782,1.278420512,0.940303568,0.722449428,0.803608446
Monaco,2015,Male,Rural,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Netherlands,2015,Male,Rural,803.2864857,42.10194687,47.67301733,54.0525731,51.01894236,42.95359745,38.16574935,38.62923748,42.83862854,55.66520454,63.85258621,65.2448513,59.8811768,55.17966596,56.58098957,37.71201631,25.77249866,25.96380387
Switzerland,2015,Male,Rural,1180.338901,74.23756714,61.0102396,60.78546834,71.74420854,78.87905345,96.48391918,116.9857895,108.9498807,102.3763541,104.7936283,96.64249069,89.68903731,52.89961264,30.80797588,16.15143633,7.786514296,10.11572539
Anguilla,2015,Male,Rural,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Antigua and Barbuda,2015,Male,Rural,33.58921291,2.803737571,2.817903891,2.930697802,3.051559904,2.814817596,2.422367735,2.283345553,1.910449085,2.405449515,2.895196611,2.118956074,1.697802189,1.253047459,0.730722528,0.595568823,0.440167762,0.417422808
Aruba,2015,Male,Rural,29.1915918,1.575159443,2.024135491,2.165930541,2.22944543,2.153191209,1.530246496,1.524287808,1.744500671,2.045365043,2.242110818,2.576145971,2.237850773,1.79878999,1.371441709,0.907768056,0.592538984,0.472683372
Bahamas,2015,Male,Rural,33.46287665,2.631447147,2.583678083,2.33261292,2.675640033,2.719436541,2.525165809,2.536176334,2.246955647,2.452313314,2.269224528,2.332165344,1.876521961,1.480757799,1.096125936,0.760178239,0.524428115,0.4200489
Barbados,2015,Male,Rural,98.89819746,6.289332416,6.33756599,6.262206912,6.72674522,7.243253978,7.275312576,7.333356182,6.940764484,7.506494886,7.258205624,7.562195465,6.867158819,5.460196855,4.095229923,2.356484655,1.686291676,1.697401798
British Virgin Islands,2015,Male,Rural,7.90219824,0.588029037,0.590751318,0.575261824,0.551047603,0.544739493,0.544048935,0.567190938,0.541918643,0.532799385,0.566935384,0.690279512,0.587484861,0.3675057,0.305139501,0.169002071,0.098723781,0.081340255
